A,0,0,0.920237867290571
A,0,1,0.2002320501739645
A,0,2,0.7035421171243347
A,0,3,0.3128394478097114
A,0,4,0.2624010782240406
A,0,5,0.809622389733849
A,0,6,0.9301335625804088
A,0,7,0.4821550135642436
A,0,8,0.5110874149268703
A,0,9,0.24223999672363572
A,0,10,0.05679939962469638
A,0,11,0.5248556566350508
A,0,12,0.5888545587047498
A,0,13,0.49700227687376985
A,0,14,0.6310713731431575
A,0,15,0.8427044888136169
A,0,16,0.48106381823443467
A,0,17,0.7282202045335248
A,0,18,0.28638676489699666
A,0,19,0.2123634501547732
A,0,20,0.5797293051624044
A,0,21,0.5555778443888149
A,0,22,0.9725771326569644
A,0,23,0.09542084496471503
A,0,24,0.5127375757438468
A,0,25,0.3611606901871781
A,0,26,0.9404863674921586
A,0,27,0.33435921976866845
A,0,28,0.8149702199763923
A,0,29,0.5873032624846536
A,0,30,0.9809038789053738
A,0,31,0.7438603019968637
A,0,32,0.8178840086399383
A,0,33,0.7594014391382379
A,0,34,0.22207311596042223
A,0,35,0.49061343908409083
A,0,36,0.31081838419283714
A,0,37,0.8053361190707873
A,0,38,0.9583933790373714
A,0,39,0.6535626944366393
A,0,40,0.9724090540889357
A,0,41,0.1389809520724552
A,0,42,0.5482738072943227
A,0,43,0.6893421391745814
A,0,44,0.29168185533602564
A,0,45,0.47104383829965024
A,0,46,0.12027805651481271
A,0,47,0.7760533233401226
A,0,48,0.7101449159847653
A,0,49,0.35320631643890754
A,0,50,0.4077623279188951
A,0,51,0.9280453713510586
A,0,52,0.2305449703524266
A,0,53,0.9288301394122509
A,0,54,0.9606188762960054
A,0,55,0.26977185311515595
A,0,56,0.1278518236310232
A,0,57,0.47596884409193674
A,0,58,0.722250775460118
A,0,59,0.722172800478381
A,0,60,0.017147770431975906
A,0,61,0.7817369313963863
A,0,62,0.5232627970434387
A,0,63,0.6688005188198918
A,0,64,0.9897896118875391
A,0,65,0.7204018837153733
A,0,66,0.036772967682918045
A,0,67,0.9717937369278097
A,0,68,0.7694248025527523
A,0,69,0.2841629329781703
A,0,70,0.21638570286838144
A,0,71,0.06960207345428848
A,0,72,0.22592786367167117
A,0,73,0.7194521581869219
A,0,74,0.23815642551856475
A,0,75,0.8539730741058894
A,0,76,0.307160024087075
A,0,77,0.4305719245528934
A,0,78,0.5469995472268016
A,0,79,0.436371743307159
A,0,80,0.8113510115775319
A,0,81,0.6814388828825924
A,0,82,0.8769483930354373
A,0,83,0.038370887971236445
A,0,84,0.7684993957424499
A,0,85,0.1453347635981519
A,0,86,0.2994403696936109
A,0,87,0.6686342809135749
A,0,88,0.6363108443426814
A,0,89,0.15852613913491753
A,0,90,0.1381432275727571
A,0,91,0.18744725953167873
A,0,92,0.020212011575755362
A,0,93,0.4689198989104094
A,0,94,0.15225324450798683
A,0,95,0.5460151344686284
A,0,96,0.9624512489724318
A,0,97,0.37869692842048397
A,0,98,0.8181442985468599
A,0,99,0.9027328044817906
A,1,0,0.20080820763487028
A,1,1,0.6454871259741917
A,1,2,0.7398366218075608
A,1,3,0.6491097204304699
A,1,4,0.3057105682274789
A,1,5,0.4320326965247345
A,1,6,0.30603423081298364
A,1,7,0.7725011466311625
A,1,8,0.5682264523807321
A,1,9,0.9252186239502564
A,1,10,0.2486479704252561
A,1,11,0.8118270704439201
A,1,12,0.14058186354001967
A,1,13,0.3537789214433089
A,1,14,0.5329897868584589
A,1,15,0.8175503825029814
A,1,16,0.6902366308105287
A,1,17,0.8744051409794218
A,1,18,0.12347834288743376
A,1,19,0.027961574504624664
A,1,20,0.03723187920324256
A,1,21,0.16461920189266854
A,1,22,0.9592353139222004
A,1,23,0.7726531988106297
A,1,24,0.581946802453443
A,1,25,0.02439524984673158
A,1,26,0.9869811252703045
A,1,27,0.07887456770743773
A,1,28,0.872842647658742
A,1,29,0.8564915863256759
A,1,30,0.11405596113911964
A,1,31,0.4189200577292792
A,1,32,0.057897337126460946
A,1,33,0.521080640391284
A,1,34,0.38019148649082846
A,1,35,0.3185734994204795
A,1,36,0.3662367392296231
A,1,37,0.3702322741341827
A,1,38,0.24226792000772823
A,1,39,0.17976585406773993
A,1,40,0.5630934272702115
A,1,41,0.2458360838579018
A,1,42,0.49694334982107136
A,1,43,0.20364862229083225
A,1,44,0.4228209537703135
A,1,45,0.18263086640644188
A,1,46,0.6417044864991055
A,1,47,0.6093063940424654
A,1,48,0.7593222629054782
A,1,49,0.3892223637387896
A,1,50,0.5088863495945168
A,1,51,0.9511212083960812
A,1,52,0.14678970973241612
A,1,53,0.20674206986777577
A,1,54,0.5470543108668238
A,1,55,0.844576096032227
A,1,56,0.6836052857343284
A,1,57,0.556685206391035
A,1,58,0.5753175684160945
A,1,59,0.9306673008637402
A,1,60,0.713183699703457
A,1,61,0.14842257129323022
A,1,62,0.11316935037949982
A,1,63,0.7856598364210056
A,1,64,0.5753915025109011
A,1,65,0.71909356566575
A,1,66,0.7287349690925141
A,1,67,0.07445274431409843
A,1,68,0.6744082366088757
A,1,69,0.1656270986770365
A,1,70,0.7132543914333587
A,1,71,0.9863154445711303
A,1,72,0.3532671754971567
A,1,73,0.6818643459413135
A,1,74,0.6869085778119114
A,1,75,0.5251752174969867
A,1,76,0.7757452267813656
A,1,77,0.6210049277562336
A,1,78,0.3142452094494067
A,1,79,0.06404434593759512
A,1,80,0.5347996050873578
A,1,81,0.7006452584203098
A,1,82,0.8370391506995583
A,1,83,0.36090367669078494
A,1,84,0.9987805055184994
A,1,85,0.8682159933382422
A,1,86,0.22624108370483897
A,1,87,0.817747865011533
A,1,88,0.4410377314833904
A,1,89,0.47651991946874483
A,1,90,0.938439287037307
A,1,91,0.15149606093876677
A,1,92,0.640918575136051
A,1,93,0.7315819423308001
A,1,94,0.33697870787125195
A,1,95,0.9606112189218019
A,1,96,0.7015800876942111
A,1,97,0.37752089813935497
A,1,98,0.569931320791991
A,1,99,0.8483605709997709
A,2,0,0.9658917568211631
A,2,1,0.12173970059546557
A,2,2,0.13083251483469205
A,2,3,0.6693911573215172
A,2,4,0.008079959068638676
A,2,5,0.6671546611921371
A,2,6,0.6219718623811895
A,2,7,0.023226957130740744
A,2,8,0.15500223399998647
A,2,9,0.5577510568403544
A,2,10,0.756191496930718
A,2,11,0.5451063724442816
A,2,12,0.008300085526935952
A,2,13,0.389721367569565
A,2,14,0.9533984721741808
A,2,15,0.355029033494515
A,2,16,0.7854816636433242
A,2,17,0.8921137519233882
A,2,18,0.29991985678042443
A,2,19,0.05972631754901081
A,2,20,0.31886402900504585
A,2,21,0.8529241536308141
A,2,22,0.8676152717874054
A,2,23,0.6479719995267972
A,2,24,0.23714259997726306
A,2,25,0.5796293164849903
A,2,26,0.4859112017762801
A,2,27,0.602141532741233
A,2,28,0.1717243405051324
A,2,29,0.48576258777854986
A,2,30,0.6906918713499702
A,2,31,0.9921827715645664
A,2,32,0.7996090844956955
A,2,33,0.0376950385537661
A,2,34,0.7329740939469972
A,2,35,0.9461586690297383
A,2,36,0.7786993339736468
A,2,37,0.30350007947486946
A,2,38,0.607523969656727
A,2,39,0.9565942957082902
A,2,40,0.09772092461058679
A,2,41,0.9691580074269631
A,2,42,0.7507266722066948
A,2,43,0.4356596295748856
A,2,44,0.6505131020564202
A,2,45,0.21759306451369664
A,2,46,0.9057983139019036
A,2,47,0.41218679386535473
A,2,48,0.4146808886353984
A,2,49,0.8934173992050456
A,2,50,0.1275568715988823
A,2,51,0.8891957526244016
A,2,52,0.30366319988986823
A,2,53,0.35161136711915497
A,2,54,0.933978317668422
A,2,55,0.47858670308964946
A,2,56,0.6835741281644179
A,2,57,0.7811672908010021
A,2,58,0.3581992763141322
A,2,59,0.7169662807453765
A,2,60,0.647778637084143
A,2,61,0.259326826179316
A,2,62,0.9792018977925981
A,2,63,0.6836991283654753
A,2,64,0.8594646452412982
A,2,65,0.13884161963385488
A,2,66,0.09692905797335194
A,2,67,0.8580099621982965
A,2,68,0.3900571609648581
A,2,69,0.7963921162202641
A,2,70,0.40959112685102106
